Tue, 04 Nov 2014 06:46:18 +1000	17.147.18.26	ManReader-noSB.zip
Tue, 04 Nov 2014 07:15:18 +1000	17.147.18.34	ManReader-noSB.zip
Tue, 04 Nov 2014 07:40:12 +1000	17.147.18.29	ManReader-noSB.zip
Tue, 04 Nov 2014 15:08:09 +1000	17.147.18.25	ManReader-noSB.zip
Tue, 04 Nov 2014 15:38:01 +1000	17.147.18.29	ManReader-noSB.zip
Tue, 04 Nov 2014 15:47:37 +1000	17.147.18.23	ManReader-noSB.zip
Thu, 06 Nov 2014 17:16:24 +1000	17.147.18.23	ManReader-noSB.zip
Thu, 06 Nov 2014 17:28:10 +1000	17.147.18.25	ManReader-noSB.zip
Thu, 06 Nov 2014 17:56:27 +1000	17.147.18.29	ManReader-noSB.zip
Thu, 06 Nov 2014 21:38:25 +1000	180.76.5.60	ManReader-noSB.zip
Sat, 08 Nov 2014 02:00:11 +1000	144.76.183.41	ManReader-noSB.zip
Sun, 09 Nov 2014 11:54:57 +1000	68.180.228.97	ManReader-noSB.zip
Mon, 10 Nov 2014 14:17:16 +1000	5.9.127.154	ManReader-noSB.zip
Thu, 13 Nov 2014 19:28:23 +1000	207.46.13.132	ManReader-noSB.zip
Fri, 14 Nov 2014 12:47:05 +1000	162.243.192.190	ManReader-noSB.zip
Tue, 18 Nov 2014 14:11:33 +1000	68.180.228.97	ManReader-noSB.zip
Tue, 18 Nov 2014 15:46:06 +1000	183.60.212.137	ManReader-noSB.zip
Wed, 19 Nov 2014 02:04:32 +1000	46.4.12.20	ManReader-noSB.zip
Wed, 19 Nov 2014 22:59:09 +1000	66.249.67.74	ManReader-noSB.zip
Fri, 21 Nov 2014 12:31:26 +1000	188.165.15.183	ManReader-noSB.zip
Mon, 01 Dec 2014 16:02:00 +1000	92.85.174.199	ManReader-noSB.zip
Tue, 02 Dec 2014 12:40:43 +1000	162.243.104.54	ManReader-noSB.zip
Tue, 02 Dec 2014 17:05:18 +1000	46.161.41.31	ManReader-noSB.zip
Wed, 03 Dec 2014 07:38:55 +1000	180.76.6.60	ManReader-noSB.zip
Wed, 03 Dec 2014 18:21:48 +1000	86.123.247.158	ManReader-noSB.zip
Mon, 08 Dec 2014 21:30:00 +1000	192.95.29.116	ManReader-noSB.zip
Wed, 10 Dec 2014 22:12:45 +1000	157.55.39.222	ManReader-noSB.zip
Fri, 12 Dec 2014 01:08:34 +1000	188.143.232.111	ManReader-noSB.zip
Fri, 12 Dec 2014 01:47:49 +1000	79.116.31.241	ManReader-noSB.zip
Fri, 12 Dec 2014 12:45:25 +1000	217.69.133.229	ManReader-noSB.zip
Mon, 15 Dec 2014 09:19:34 +1000	207.46.13.3	ManReader-noSB.zip
Mon, 15 Dec 2014 15:48:58 +1000	192.95.29.116	ManReader-noSB.zip
Thu, 18 Dec 2014 10:48:20 +1000	50.133.148.222	ManReader-noSB.zip
Fri, 19 Dec 2014 14:44:09 +1000	99.89.116.168	ManReader-noSB.zip
Sat, 20 Dec 2014 06:53:26 +1000	162.243.110.110	ManReader-noSB.zip
Fri, 26 Dec 2014 05:24:14 +1000	71.34.140.100	ManReader-noSB.zip
Mon, 29 Dec 2014 15:49:05 +1000	188.165.15.55	ManReader-noSB.zip
Tue, 30 Dec 2014 18:12:19 +1000	198.143.187.202	ManReader-noSB.zip
Thu, 01 Jan 2015 09:08:57 +1000	5.9.112.67	ManReader-noSB.zip
Fri, 02 Jan 2015 22:11:48 +1000	81.144.138.34	ManReader-noSB.zip
Sat, 03 Jan 2015 10:03:06 +1000	50.46.180.54	ManReader-noSB.zip
Mon, 05 Jan 2015 02:18:32 +1000	89.123.13.100	ManReader-noSB.zip
Thu, 08 Jan 2015 08:28:01 +1000	180.76.6.14	ManReader-noSB.zip
Fri, 09 Jan 2015 23:26:32 +1000	192.95.29.116	ManReader-noSB.zip
Thu, 15 Jan 2015 16:20:30 +1000	107.170.55.230	ManReader-noSB.zip
Sat, 17 Jan 2015 14:12:28 +1000	68.180.228.126	ManReader-noSB.zip
Mon, 19 Jan 2015 14:52:51 +1000	148.251.41.235	ManReader-noSB.zip
Tue, 20 Jan 2015 00:51:27 +1000	79.116.31.249	ManReader-noSB.zip
Tue, 20 Jan 2015 20:48:12 +1000	79.116.31.249	ManReader-noSB.zip
Fri, 23 Jan 2015 00:54:54 +1000	91.242.33.8	ManReader-noSB.zip
Sun, 25 Jan 2015 00:05:16 +1000	66.249.65.199	ManReader-noSB.zip
Sun, 25 Jan 2015 15:33:26 +1000	136.243.36.100	ManReader-noSB.zip
Sun, 25 Jan 2015 16:38:36 +1000	136.243.14.164	ManReader-noSB.zip
Wed, 28 Jan 2015 03:50:19 +1000	188.165.196.25	ManReader-noSB.zip
Wed, 28 Jan 2015 22:41:24 +1000	64.79.100.17	ManReader-noSB.zip
Sat, 31 Jan 2015 16:46:51 +1000	64.33.137.56	ManReader-noSB.zip
Mon, 02 Feb 2015 02:03:43 +1000	162.243.210.53	ManReader-noSB.zip
Mon, 02 Feb 2015 10:48:12 +1000	213.238.175.29	ManReader-noSB.zip
Mon, 02 Feb 2015 16:43:24 +1000	5.9.86.41	ManReader-noSB.zip
Fri, 06 Feb 2015 20:03:13 +1000	136.243.14.137	ManReader-noSB.zip
Sun, 08 Feb 2015 20:40:32 +1000	192.162.241.253	ManReader-noSB.zip
Wed, 11 Feb 2015 23:01:15 +1000	188.165.15.50	ManReader-noSB.zip
Mon, 16 Feb 2015 02:55:48 +1000	68.180.228.126	ManReader-noSB.zip
Thu, 19 Feb 2015 07:54:31 +1000	107.170.108.55	ManReader-noSB.zip
Fri, 20 Feb 2015 12:27:22 +1000	78.46.174.55	ManReader-noSB.zip
Fri, 20 Feb 2015 22:20:59 +1000	79.116.31.251	ManReader-noSB.zip
Sat, 21 Feb 2015 22:55:36 +1000	78.46.174.55	ManReader-noSB.zip
Mon, 23 Feb 2015 08:07:13 +1000	136.243.36.87	ManReader-noSB.zip
Tue, 24 Feb 2015 10:42:07 +1000	78.46.174.55	ManReader-noSB.zip
Thu, 26 Feb 2015 23:50:18 +1000	77.68.227.217	ManReader-noSB.zip
Fri, 27 Feb 2015 04:56:03 +1000	78.46.174.55	ManReader-noSB.zip
Mon, 02 Mar 2015 02:18:21 +1000	78.46.174.55	ManReader-noSB.zip
Tue, 03 Mar 2015 14:47:23 +1000	37.140.141.32	ManReader-noSB.zip
Fri, 06 Mar 2015 02:24:58 +1000	107.170.48.98	ManReader-noSB.zip
Fri, 06 Mar 2015 03:50:36 +1000	37.140.141.32	ManReader-noSB.zip
